,stop_id,name,region,manicipality,avg_daily_boarding_mf,avg_daily_boarding_sat,avg_daily_boarding_sun,longitude,latitude
46,50120.0,SB MACDONALD ST AT W 23 AVE,Vancouver/UBC,Vancouver,9,0,6,-123.167891,49.251598
47,50121.0,SB MACDONALD ST AT ALAMEIN AVE,Vancouver/UBC,Vancouver,13,10,8,-123.16791299999998,49.249858
48,50122.0,WB W KING EDWARD AVE AT MACDONALD ST,Vancouver/UBC,Vancouver,31,16,26,-123.16863300000001,49.248641
49,50123.0,WB W KING EDWARD AVE AT PUGET DR,Vancouver/UBC,Vancouver,0,6,0,-123.170432,49.249627000000004
50,50124.0,SB QUESNEL DR AT W KING EDWARD AVE,Vancouver/UBC,Vancouver,17,7,12,-123.17191399999999,49.249603
51,50125.0,SB QUESNEL DR AT W 27 AVE,Vancouver/UBC,Vancouver,0,0,0,-123.17076000000002,49.248207
52,50126.0,SB MACKENZIE ST AT W 29 AVE,Vancouver/UBC,Vancouver,13,12,8,-123.170308,49.245847999999995
53,50127.0,SB MACKENZIE ST AT W 31 AVE,Vancouver/UBC,Vancouver,22,7,12,-123.170323,49.243935
54,50128.0,SB MACKENZIE ST AT W 33 AVE,Vancouver/UBC,Vancouver,32,21,19,-123.170345,49.241997
55,50129.0,SB MACKENZIE ST AT W 35 AVE,Vancouver/UBC,Vancouver,19,6,16,-123.17035200000001,49.240126000000004
56,50130.0,SB MACKENZIE ST AT W 37 AVE,Vancouver/UBC,Vancouver,6,0,9,-123.170377,49.238254
57,50131.0,SB MACKENZIE ST AT W 39 AVE,Vancouver/UBC,Vancouver,0,0,0,-123.170382,49.236401
58,50293.0,WB W 41 AVE AT MACKENZIE ST,Vancouver/UBC,Vancouver,12,9,19,-123.170795,49.234819
59,50294.0,WB W 41 AVE AT CARNARVON ST,Vancouver/UBC,Vancouver,11,6,0,-123.173797,49.23482
60,50295.0,WB W 41 AVE AT BALACLAVA ST,Vancouver/UBC,Vancouver,0,0,0,-123.17724,49.234827
61,50296.0,WB W 41 AVE AT BLENHEIM ST,Vancouver/UBC,Vancouver,0,0,0,-123.179103,49.234831
62,50297.0,WB W 41 AVE AT COLLINGWOOD ST,Vancouver/UBC,Vancouver,7,0,9,-123.182546,49.234836
63,50374.0,EB W 41 AVE AT COLLINGWOOD ST,Vancouver/UBC,Vancouver,37,22,17,-123.18163899999999,49.234687
64,50375.0,EB W 41 AVE AT BLENHEIM ST,Vancouver/UBC,Vancouver,57,30,14,-123.178303,49.234696
65,50377.0,EB W 41 AVE AT CARNARVON ST,Vancouver/UBC,Vancouver,133,84,37,-123.172505,49.234677000000005
66,50640.0,DUNBAR LOOP,Vancouver/UBC,Vancouver,255,170,128,-123.18575,49.234593
67,51259.0,NB MACKENZIE ST AT W 38 AVE,Vancouver/UBC,Vancouver,68,48,33,-123.17018200000001,49.237919
68,51260.0,NB MACKENZIE ST AT W 36 AVE,Vancouver/UBC,Vancouver,50,33,21,-123.17016699999999,49.239815
69,51261.0,NB MACKENZIE ST AT W 34 AVE,Vancouver/UBC,Vancouver,60,27,24,-123.170144,49.241595000000004
70,51262.0,NB MACKENZIE ST AT W 32 AVE,Vancouver/UBC,Vancouver,95,75,45,-123.17013700000001,49.243116
71,51263.0,NB MACKENZIE ST AT W 30 AVE,Vancouver/UBC,Vancouver,43,37,23,-123.17011000000001,49.245546999999995
72,51264.0,NB MACKENZIE ST AT W 28 AVE,Vancouver/UBC,Vancouver,16,22,7,-123.170103,49.247424
73,51265.0,NB QUESNEL DR AT W KING EDWARD AVE,Vancouver/UBC,Vancouver,48,36,31,-123.1717,49.249571
74,51266.0,NB MACDONALD ST AT W KING EDWARD AVE,Vancouver/UBC,Vancouver,126,95,68,-123.167771,49.248517
75,51267.0,NB MACDONALD ST AT OLIVER CRES,Vancouver/UBC,Vancouver,28,15,8,-123.167732,49.249455
76,51268.0,NB MACDONALD ST AT W 24 AVE,Vancouver/UBC,Vancouver,64,38,22,-123.16770600000001,49.251267999999996
77,51269.0,NB MACDONALD ST AT W 22 AVE,Vancouver/UBC,Vancouver,53,37,17,-123.16768700000002,49.253089
78,51270.0,NB MACDONALD ST AT W 20 AVE,Vancouver/UBC,Vancouver,29,25,14,-123.167662,49.254882
79,51271.0,NB MACDONALD ST AT W 18 AVE,Vancouver/UBC,Vancouver,17,12,8,-123.168016,49.256681
80,51368.0,SB MACDONALD ST AT W 4 AVE,Vancouver/UBC,Vancouver,68,57,47,-123.168411,49.268064
81,51842.0,BURRARD STN BAY 4,Vancouver/UBC,Vancouver,537,229,166,-123.12118999999998,49.286899
82,51843.0,BURRARD STN BAY 3,Vancouver/UBC,Vancouver,17,12,11,-123.121757,49.286390999999995
83,56558.0,BURRARD STN BAY 6,Vancouver/UBC,Vancouver,0,0,0,-123.118874,49.28577
84,60197.0,SB BURRARD ST AT HARWOOD ST,Vancouver/UBC,Vancouver,232,187,109,-123.13126499999998,49.277837
85,61759.0,NB BURRARD ST AT COMOX ST,Vancouver/UBC,Vancouver,471,228,183,-123.12643100000001,49.280758
86,61809.0,EB CORNWALL AVE AT TRAFALGAR ST,Vancouver/UBC,Vancouver,57,37,31,-123.163937,49.272658
87,50035.0,EB W CORDOVA ST AT SEYMOUR ST,Vancouver/UBC,Vancouver,492,419,273,-123.11119099999999,49.284786
88,50036.0,EB W CORDOVA ST AT HOMER ST,Vancouver/UBC,Vancouver,118,100,33,-123.109649,49.283765
89,50141.0,WB SE MARINE DR AT MAIN ST,Vancouver/UBC,Vancouver,47,77,76,-123.10139299999999,49.211021
90,50142.0,NB MAIN ST AT SE MARINE DR,Vancouver/UBC,Vancouver,491,355,326,-123.10203500000001,49.211565
91,50146.0,NB MAIN ST AT E 59 AVE,Vancouver/UBC,Vancouver,291,224,179,-123.10181899999999,49.217015
92,50147.0,NB MAIN ST AT E 57 AVE,Vancouver/UBC,Vancouver,342,287,164,-123.10173999999999,49.218788
93,50150.0,NB MAIN ST AT E 51 AVE,Vancouver/UBC,Vancouver,178,145,90,-123.101593,49.223638
94,50151.0,NB MAIN ST AT E 49 AVE,Vancouver/UBC,Vancouver,630,441,330,-123.10146999999999,49.225975
95,50154.0,NB MAIN ST AT E 43 AVE,Vancouver/UBC,Vancouver,84,71,51,-123.10130600000001,49.231454
96,50155.0,NB MAIN ST AT E 41 AVE,Vancouver/UBC,Vancouver,496,469,287,-123.101394,49.233445
97,50162.0,NB MAIN ST AT E 39 AVE,Vancouver/UBC,Vancouver,93,74,49,-123.101505,49.235734
98,50163.0,NB MAIN ST AT E 36 AVE,Vancouver/UBC,Vancouver,190,189,133,-123.101502,49.23802
99,50165.0,NB MAIN ST AT E 33 AVE,Vancouver/UBC,Vancouver,231,236,170,-123.10131399999999,49.241308000000004
100,50166.0,NB MAIN ST AT E 30 AVE,Vancouver/UBC,Vancouver,178,191,104,-123.10123200000001,49.243553999999996
101,50167.0,NB MAIN ST AT E 28 AVE,Vancouver/UBC,Vancouver,298,308,199,-123.101101,49.245968
102,50169.0,NB MAIN ST AT E KING EDWARD AVE,Vancouver/UBC,Vancouver,530,534,368,-123.10089099999999,49.249121
103,50174.0,NB MAIN ST AT E 12 AVE,Vancouver/UBC,Vancouver,260,295,157,-123.10088799999998,49.260528
104,50176.0,NB MAIN ST AT E BROADWAY,Vancouver/UBC,Vancouver,915,894,536,-123.100792,49.263233
105,50177.0,NB MAIN ST AT E 6 AVE,Vancouver/UBC,Vancouver,233,212,86,-123.10068500000001,49.265339000000004
106,50178.0,NB MAIN ST AT E 5 AVE,Vancouver/UBC,Vancouver,173,99,54,-123.10066200000001,49.266719
107,50179.0,NB MAIN ST AT E 2 AVE,Vancouver/UBC,Vancouver,150,102,54,-123.100505,49.269455
108,50180.0,NB MAIN ST AT INDUSTRIAL AVE,Vancouver/UBC,Vancouver,69,51,35,-123.10043200000001,49.270803
109,50181.0,NB MAIN ST AT TERMINAL AVE,Vancouver/UBC,Vancouver,1123,1188,658,-123.09983100000001,49.273395
110,50182.0,NB MAIN ST AT NATIONAL AVE,Vancouver/UBC,Vancouver,100,81,39,-123.09974799999999,49.275321000000005
111,50184.0,NB MAIN ST AT E GEORGIA ST,Vancouver/UBC,Vancouver,141,158,74,-123.099607,49.278968
112,50185.0,WB E HASTINGS ST AT MAIN ST,Vancouver/UBC,Vancouver,229,237,139,-123.1003,49.28144
113,50186.0,WB W HASTINGS ST AT CARRALL ST,Vancouver/UBC,Vancouver,113,111,84,-123.10536599999999,49.281733
114,50187.0,WB W HASTINGS ST AT ABBOTT ST,Vancouver/UBC,Vancouver,69,75,33,-123.108043,49.282221
115,50188.0,WB W HASTINGS ST AT HAMILTON ST,Vancouver/UBC,Vancouver,31,22,14,-123.110279,49.283085
116,50228.0,EB E CORDOVA ST AT MAIN ST,Vancouver/UBC,Vancouver,316,289,186,-123.09998799999998,49.282229
117,50229.0,SB MAIN ST AT E HASTINGS ST,Vancouver/UBC,Vancouver,1288,1170,761,-123.09981200000001,49.280809999999995
118,50230.0,SB MAIN ST AT KEEFER ST,Vancouver/UBC,Vancouver,912,854,541,-123.099896,49.279029
119,50232.0,SB MAIN ST AT NATIONAL AVE,Vancouver/UBC,Vancouver,186,146,136,-123.100141,49.274506
120,50233.0,SB MAIN ST AT TERMINAL AVE,Vancouver/UBC,Vancouver,1817,1619,1074,-123.10018899999999,49.273072
121,50234.0,SB MAIN ST AT SWITCHMEN ST,Vancouver/UBC,Vancouver,184,145,99,-123.100821,49.270621000000006
122,50235.0,SB MAIN ST AT E 3 AVE,Vancouver/UBC,Vancouver,134,88,56,-123.100925,49.267990999999995
123,50236.0,SB MAIN ST AT E 5 AVE--,Vancouver/UBC,Vancouver,80,41,44,-123.10098899999998,49.265848999999996
124,50237.0,SB MAIN ST AT E 8 AVE,Vancouver/UBC,Vancouver,122,107,65,-123.10109399999999,49.263886
125,50238.0,SB MAIN ST AT E BROADWAY,Vancouver/UBC,Vancouver,1015,944,665,-123.10113999999999,49.262541
126,50240.0,SB MAIN ST AT E 12 AVE,Vancouver/UBC,Vancouver,195,174,103,-123.10127,49.259888000000004
127,50241.0,SB MAIN ST AT E 14 AVE,Vancouver/UBC,Vancouver,317,327,257,-123.10130500000001,49.258082
128,50242.0,SB MAIN ST AT E 16 AVE,Vancouver/UBC,Vancouver,159,103,80,-123.101386,49.256251
129,50244.0,SB MAIN ST AT E 20 AVE,Vancouver/UBC,Vancouver,62,57,40,-123.101095,49.252395
130,50245.0,SB MAIN ST AT E 22 AVE,Vancouver/UBC,Vancouver,51,53,33,-123.10108899999999,49.250676
131,50246.0,SB MAIN ST AT E KING EDWARD AVE,Vancouver/UBC,Vancouver,301,246,158,-123.10119399999999,49.248466
132,50248.0,SB MAIN ST AT E 30 AVE,Vancouver/UBC,Vancouver,115,87,73,-123.10149799999999,49.243003
133,50249.0,SB MAIN ST AT E 33 AVE,Vancouver/UBC,Vancouver,155,102,85,-123.101629,49.240210999999995
134,50250.0,SB MAIN ST AT E 36 AVE,Vancouver/UBC,Vancouver,73,54,56,-123.10171499999998,49.23788
135,50255.0,SB MAIN ST AT E 43 AVE,Vancouver/UBC,Vancouver,36,23,21,-123.10159099999998,49.230612
136,50256.0,SB MAIN ST AT E 46 AVE,Vancouver/UBC,Vancouver,41,40,38,-123.101625,49.228145
137,50258.0,SB MAIN ST AT E 51 AVE,Vancouver/UBC,Vancouver,109,84,50,-123.101804,49.223508
138,50259.0,SB MAIN ST AT E 54 AVE,Vancouver/UBC,Vancouver,67,57,55,-123.101949,49.22075
139,50260.0,SB MAIN ST AT E 56 AVE,Vancouver/UBC,Vancouver,125,115,122,-123.102003,49.218969
140,50263.0,SB MAIN ST AT E 62 AVE,Vancouver/UBC,Vancouver,50,44,37,-123.102217,49.213842
141,50264.0,SB MAIN ST AT E 63 AVE,Vancouver/UBC,Vancouver,8,0,0,-123.102245,49.212975
142,50265.0,EB E 65 AVE AT MAIN ST,Vancouver/UBC,Vancouver,21,15,9,-123.101625,49.211695
143,50852.0,WB W HASTINGS ST AT RICHARDS ST,Vancouver/UBC,Vancouver,94,68,48,-123.11236699999999,49.284434999999995
144,52131.0,EB SW MARINE DR AT MANITOBA ST,Vancouver/UBC,Vancouver,78,109,48,-123.109277,49.212198
145,52132.0,EB SE MARINE DR AT ONTARIO ST,Vancouver/UBC,Vancouver,80,53,43,-123.10600600000001,49.212140000000005
146,52212.0,WB SE MARINE DR AT MAIN  ST,Vancouver/UBC,Vancouver,175,199,164,-123.102616,49.211354
147,52213.0,WB SW MARINE DR AT ONTARIO ST,Vancouver/UBC,Vancouver,75,42,25,-123.10701200000001,49.212459
148,52214.0,WB SW MARINE DR AT MANITOBA ST,Vancouver/UBC,Vancouver,38,39,14,-123.110409,49.212212
149,58125.0,EB W CORDOVA ST AT ABBOTT ST,Vancouver/UBC,Vancouver,208,250,126,-123.10606000000001,49.282714
150,58307.0,SB MAIN ST AT E 18 AVE,Vancouver/UBC,Vancouver,150,133,123,-123.100959,49.254339
151,59041.0,SB MAIN ST AT E 41 AVE,Vancouver/UBC,Vancouver,358,218,179,-123.10163600000001,49.232735
152,59536.0,SB MAIN ST AT E 28 AVE,Vancouver/UBC,Vancouver,221,209,159,-123.101378,49.245403
153,59538.0,SB MAIN ST AT E 59 AVE,Vancouver/UBC,Vancouver,152,144,94,-123.102076,49.216491
154,59581.0,NB MAIN ST AT E 16 AVE,Vancouver/UBC,Vancouver,296,275,183,-123.101068,49.256943
155,59582.0,NB MAIN ST AT E 14 AVE,Vancouver/UBC,Vancouver,487,505,304,-123.10098899999998,49.258782000000004
156,59583.0,SB MAIN ST AT E 49 AVE,Vancouver/UBC,Vancouver,315,277,209,-123.10178,49.225333
157,59835.0,NB MAIN ST AT E 18 AVE,Vancouver/UBC,Vancouver,237,215,158,-123.10098400000001,49.255006
158,59836.0,NB MAIN ST AT E 20 AVE,Vancouver/UBC,Vancouver,147,186,81,-123.10076299999999,49.253226
159,59837.0,NB MAIN ST AT E 22 AVE,Vancouver/UBC,Vancouver,229,263,161,-123.100866,49.251452
160,59838.0,SB MAIN ST AT E 39 AVE,Vancouver/UBC,Vancouver,22,18,14,-123.101698,49.235131
161,59842.0,NB MAIN ST AT E 46 AVE,Vancouver/UBC,Vancouver,149,106,110,-123.101386,49.228719
162,59843.0,NB MAIN ST AT E 54 AVE,Vancouver/UBC,Vancouver,154,90,78,-123.101649,49.221340000000005
163,59844.0,NB MAIN ST AT E 62 AVE,Vancouver/UBC,Vancouver,227,143,119,-123.101909,49.214622999999996
164,61337.0,MARINE DRIVE STN BAY 1,Vancouver/UBC,Vancouver,1019,831,661,-123.116823,49.209087
165,61338.0,MARINE DRIVE STN BAY 2,Vancouver/UBC,Vancouver,0,0,0,-123.11611599999999,49.209383
166,50034.0,NB GRANVILLE ST AT W HASTINGS ST,Vancouver/UBC,Vancouver,44,21,13,-123.11335,49.285553
167,50035.0,EB W CORDOVA ST AT SEYMOUR ST,Vancouver/UBC,Vancouver,245,176,140,-123.11119099999999,49.284786
168,50036.0,EB W CORDOVA ST AT HOMER ST,Vancouver/UBC,Vancouver,49,27,21,-123.109649,49.283765
169,50091.0,WB W PENDER ST AT CARRALL ST,Vancouver/UBC,Vancouver,86,70,61,-123.104998,49.280707
170,50093.0,WB W PENDER ST AT ABBOTT ST,Vancouver/UBC,Vancouver,138,116,116,-123.10821299999999,49.281290000000006
171,50094.0,WB W PENDER ST AT HAMILTON ST,Vancouver/UBC,Vancouver,63,38,31,-123.11137,49.282472
172,50095.0,WB W PENDER ST AT RICHARDS ST,Vancouver/UBC,Vancouver,97,88,67,-123.11342900000001,49.283818
173,50096.0,WB W PENDER ST AT GRANVILLE ST,Vancouver/UBC,Vancouver,0,6,0,-123.11459599999999,49.284575
174,50220.0,NB GRANVILLE ST AT DAVIE ST,Vancouver/UBC,Vancouver,257,183,176,-123.125372,49.277584000000004
175,50222.0,NB GRANVILLE ST AT NELSON ST,Vancouver/UBC,Vancouver,127,73,85,-123.122294,49.279628
176,50227.0,EB E CORDOVA ST AT CARRALL ST,Vancouver/UBC,Vancouver,57,61,35,-123.103816,49.282323
177,50229.0,SB MAIN ST AT E HASTINGS ST,Vancouver/UBC,Vancouver,100,84,80,-123.09981200000001,49.280809999999995
178,50268.0,EB UNIVERSITY BLVD AT ALLISON RD,Vancouver/UBC,Vancouver,168,205,136,-123.241849,49.266827
179,50270.0,EB UNIVERSITY BLVD AT 5300 BLOCK,Vancouver/UBC,Vancouver,21,25,19,-123.23521699999999,49.265327
180,50271.0,EB UNIVERSITY BLVD AT 5100 BLOCK,Vancouver/UBC,Vancouver,20,13,12,-123.229095,49.263486
181,50272.0,NB BLANCA ST AT W 10 AVE,Vancouver/UBC,Vancouver,29,22,25,-123.21506699999999,49.264289
182,50273.0,BLANCA LOOP,Vancouver/UBC,Vancouver,0,13,8,-123.21585,49.265243
183,50344.0,NB BLANCA ST AT W 8 AVE,Vancouver/UBC,Vancouver,19,21,18,-123.21500800000001,49.266051000000004
184,50345.0,NB BLANCA ST AT W 6 AVE,Vancouver/UBC,Vancouver,5,0,7,-123.21494799999999,49.26769
185,50346.0,EB W 4 AVE AT BLANCA ST,Vancouver/UBC,Vancouver,22,36,24,-123.21436299999999,49.269015
186,50347.0,EB W 4 AVE AT TOLMIE ST,Vancouver/UBC,Vancouver,26,51,35,-123.21149,49.268974
187,50349.0,EB W 4 AVE AT TRIMBLE ST,Vancouver/UBC,Vancouver,34,34,27,-123.2064,49.268907
188,50350.0,EB W 4 AVE AT 4100 BLOCK,Vancouver/UBC,Vancouver,46,87,74,-123.197617,49.268679
189,50352.0,EB W 4 AVE AT WALLACE ST,Vancouver/UBC,Vancouver,57,50,40,-123.190183,49.26852
190,50353.0,EB W 4 AVE AT HIGHBURY ST,Vancouver/UBC,Vancouver,15,24,16,-123.187013,49.268561
191,50354.0,EB W 4 AVE AT ALMA ST,Vancouver/UBC,Vancouver,143,161,153,-123.18520500000001,49.268538
192,50389.0,EB W 4 AVE AT COLLINGWOOD ST,Vancouver/UBC,Vancouver,71,70,70,-123.18121399999998,49.268471000000005
193,50390.0,EB W 4 AVE AT WATERLOO ST,Vancouver/UBC,Vancouver,41,34,31,-123.179277,49.268439
194,50391.0,EB W 4 AVE AT TRUTCH ST,Vancouver/UBC,Vancouver,71,60,46,-123.17537,49.268381
195,50392.0,EB W 4 AVE AT BAYSWATER ST,Vancouver/UBC,Vancouver,47,49,31,-123.17062,49.268314000000004
196,50393.0,EB W 4 AVE AT MACDONALD ST,Vancouver/UBC,Vancouver,105,118,93,-123.16777900000001,49.268274
197,50394.0,EB W 4 AVE AT TRAFALGAR ST,Vancouver/UBC,Vancouver,57,49,34,-123.164123,49.268236
198,50395.0,EB W 4 AVE AT LARCH ST,Vancouver/UBC,Vancouver,32,16,17,-123.16186100000002,49.268194
199,50396.0,EB W 4 AVE AT BALSAM ST,Vancouver/UBC,Vancouver,79,61,34,-123.15915700000001,49.268143
200,50397.0,EB W 4 AVE AT VINE ST,Vancouver/UBC,Vancouver,181,138,175,-123.15714799999999,49.268131
201,50398.0,EB W 4 AVE AT ARBUTUS ST,Vancouver/UBC,Vancouver,145,138,85,-123.152371,49.268041
202,50399.0,EB W 4 AVE AT CYPRESS ST,Vancouver/UBC,Vancouver,159,164,108,-123.148176,49.267965000000004
203,50400.0,EB W 4 AVE AT BURRARD ST,Vancouver/UBC,Vancouver,142,145,90,-123.145082,49.26793
204,50401.0,EB W 4 AVE AT FIR ST,Vancouver/UBC,Vancouver,108,73,62,-123.14014499999999,49.267853
205,50403.0,WB W 5 AVE AT GRANVILLE ST,Vancouver/UBC,Vancouver,133,154,98,-123.137905,49.266843
206,50410.0,SB CAMBIE ST AT W HASTINGS ST,Vancouver/UBC,Vancouver,13,15,9,-123.109799,49.282211
207,50425.0,EB E CORDOVA ST AT MAIN ST,Vancouver/UBC,Vancouver,172,134,111,-123.09894299999999,49.282203
208,50426.0,EB E CORDOVA ST AT DUNLEVY AVE,Vancouver/UBC,Vancouver,36,38,19,-123.09484599999999,49.282136
209,50427.0,EB E CORDOVA ST AT PRINCESS AVE,Vancouver/UBC,Vancouver,37,25,27,-123.09170300000001,49.282070000000004
210,50429.0,EB POWELL ST AT GLEN DR,Vancouver/UBC,Vancouver,0,0,0,-123.08169699999999,49.282672
211,50431.0,EB POWELL ST AT CLARK DR,Vancouver/UBC,Vancouver,0,0,0,-123.076625,49.283029
212,50432.0,EB POWELL ST AT MCLEAN DR,Vancouver/UBC,Vancouver,16,14,12,-123.07359699999999,49.283237
213,50433.0,EB POWELL ST AT COMMERCIAL DR,Vancouver/UBC,Vancouver,17,21,9,-123.069837,49.283885
214,50435.0,EB POWELL ST AT VICTORIA DR,Vancouver/UBC,Vancouver,21,24,15,-123.06506499999999,49.284771
215,50436.0,EB DUNDAS ST AT LAKEWOOD DR,Vancouver/UBC,Vancouver,13,9,7,-123.061245,49.284754
216,50437.0,EB DUNDAS ST AT TEMPLETON DR,Vancouver/UBC,Vancouver,11,7,7,-123.059274,49.284738
217,50438.0,NB N NANAIMO ST AT DUNDAS ST,Vancouver/UBC,Vancouver,15,10,9,-123.05639,49.285176
218,50439.0,NB N NANAIMO ST AT CAMBRIDGE ST,Vancouver/UBC,Vancouver,0,0,0,-123.056377,49.286389
219,50440.0,NB N NANAIMO ST AT ETON ST,Vancouver/UBC,Vancouver,0,0,0,-123.056367,49.288013
220,50441.0,EB MCGILL ST AT N KAMLOOPS ST,Vancouver/UBC,Vancouver,0,0,0,-123.05407199999999,49.288625
221,50442.0,EB MCGILL ST AT N PENTICTON ST,Vancouver/UBC,Vancouver,0,0,0,-123.05142099999999,49.288627000000005
222,50443.0,EB MCGILL ST AT N SLOCAN ST,Vancouver/UBC,Vancouver,0,0,0,-123.048823,49.288616999999995
223,50444.0,EB MCGILL ST AT N RENFREW ST,Vancouver/UBC,Vancouver,0,0,0,-123.04441899999999,49.288596999999996
224,50445.0,WB ETON ST AT N RENFREW ST,Vancouver/UBC,Vancouver,151,145,111,-123.044683,49.287774
225,50489.0,WB MCGILL ST AT N KASLO ST,Vancouver/UBC,Vancouver,112,71,48,-123.04741499999999,49.28882
226,50490.0,WB MCGILL ST AT N PENTICTON ST,Vancouver/UBC,Vancouver,102,64,55,-123.05241799999999,49.288801
227,50491.0,SB N NANAIMO ST AT MCGILL ST,Vancouver/UBC,Vancouver,128,84,62,-123.05666000000001,49.288026
228,50492.0,SB N NANAIMO ST AT CAMBRIDGE ST,Vancouver/UBC,Vancouver,27,15,10,-123.05667199999999,49.286276
229,50493.0,WB DUNDAS ST AT N GARDEN DR,Vancouver/UBC,Vancouver,111,79,57,-123.05741100000002,49.284884999999996
230,50494.0,WB DUNDAS ST AT N TEMPLETON DR,Vancouver/UBC,Vancouver,155,130,79,-123.060143,49.284871
231,50495.0,WB DUNDAS ST AT WALL ST,Vancouver/UBC,Vancouver,124,102,54,-123.063271,49.284888
232,50496.0,WB POWELL ST AT VICTORIA DR,Vancouver/UBC,Vancouver,94,108,73,-123.065973,49.2848
233,50508.0,WB POWELL ST AT COMMERCIAL DR,Vancouver/UBC,Vancouver,28,30,28,-123.070862,49.283837
234,50509.0,WB POWELL ST AT WOODLAND DR,Vancouver/UBC,Vancouver,12,9,9,-123.07296799999999,49.283476
235,50512.0,WB POWELL ST AT GLEN DR,Vancouver/UBC,Vancouver,0,0,0,-123.081659,49.282792
236,50513.0,WB POWELL ST AT HAWKS AVE,Vancouver/UBC,Vancouver,31,10,9,-123.08752199999999,49.28303
237,50514.0,WB POWELL ST AT HEATLEY AVE,Vancouver/UBC,Vancouver,145,54,46,-123.089941,49.283076
238,50515.0,WB POWELL ST AT JACKSON AVE,Vancouver/UBC,Vancouver,88,84,48,-123.093725,49.283146
239,50516.0,WB POWELL ST AT GORE AVE,Vancouver/UBC,Vancouver,116,89,79,-123.098134,49.283223
240,50526.0,SB GRANVILLE ST AT W PENDER ST,Vancouver/UBC,Vancouver,361,250,195,-123.11593899999998,49.284039
241,50533.0,SB GRANVILLE ST AT NELSON ST,Vancouver/UBC,Vancouver,157,104,112,-123.12371200000001,49.278877
242,50535.0,SB GRANVILLE ST AT DAVIE ST,Vancouver/UBC,Vancouver,168,155,133,-123.12690500000001,49.276786
243,50536.0,SB GRANVILLE ST AT DRAKE ST,Vancouver/UBC,Vancouver,105,80,57,-123.128244,49.275928
244,50537.0,WB W CLOVERLEAF AT GRANVILLE ST,Vancouver/UBC,Vancouver,82,64,44,-123.139046,49.266837
245,50578.0,WB W 4 AVE AT FIR ST,Vancouver/UBC,Vancouver,82,120,85,-123.14156899999999,49.268039
246,50579.0,WB W 4 AVE AT BURRARD ST,Vancouver/UBC,Vancouver,88,99,94,-123.14608500000001,49.268106
247,50580.0,WB W 4 AVE AT MAPLE ST,Vancouver/UBC,Vancouver,61,69,59,-123.15076100000002,49.268177
248,50581.0,WB W 4 AVE AT ARBUTUS ST,Vancouver/UBC,Vancouver,48,51,47,-123.153127,49.268224
249,50583.0,WB W 4 AVE AT BALSAM ST,Vancouver/UBC,Vancouver,25,28,22,-123.160246,49.26833
250,50584.0,WB W 4 AVE AT TRAFALGAR ST,Vancouver/UBC,Vancouver,33,15,25,-123.16496200000002,49.268401000000004
251,50585.0,WB W 4 AVE AT MACDONALD ST,Vancouver/UBC,Vancouver,119,113,125,-123.16886299999999,49.268459
252,50586.0,WB W 4 AVE AT BAYSWATER ST,Vancouver/UBC,Vancouver,24,16,18,-123.17143999999999,49.268499
253,50587.0,WB W 4 AVE AT BALACLAVA ST,Vancouver/UBC,Vancouver,33,14,13,-123.174217,49.268528
254,50588.0,WB W 4 AVE AT BLENHEIM ST,Vancouver/UBC,Vancouver,62,28,17,-123.178075,49.268578000000005
255,50589.0,WB W 4 AVE AT COLLINGWOOD ST,Vancouver/UBC,Vancouver,49,28,32,-123.182096,49.268648999999996
256,50590.0,WB W 4 AVE AT ALMA ST,Vancouver/UBC,Vancouver,176,177,170,-123.186254,49.26871
257,50591.0,WB W 4 AVE AT WALLACE ST,Vancouver/UBC,Vancouver,10,6,9,-123.191056,49.268794
258,50592.0,WB W 4 AVE AT 4000 BLOCK,Vancouver/UBC,Vancouver,0,0,5,-123.19406799999999,49.268843
259,50593.0,WB W 4 AVE AT 4100 BLOCK,Vancouver/UBC,Vancouver,0,0,11,-123.19783600000001,49.268917
260,50594.0,WB W 4 AVE AT NW MARINE DR,Vancouver/UBC,Vancouver,19,37,99,-123.200584,49.268603999999996
261,50595.0,WB W 4 AVE AT TRIMBLE ST,Vancouver/UBC,Vancouver,15,29,19,-123.20642600000001,49.269028000000006
262,50596.0,WB W 4 AVE AT SASAMAT ST,Vancouver/UBC,Vancouver,15,0,0,-123.209399,49.269083
263,50597.0,WB W 4 AVE AT TOLMIE ST,Vancouver/UBC,Vancouver,16,7,0,-123.21245800000001,49.269149
264,50598.0,SB BLANCA ST AT W 4 AVE,Vancouver/UBC,Vancouver,39,29,24,-123.21518300000001,49.268693
265,50599.0,SB BLANCA ST AT W 6 AVE,Vancouver/UBC,Vancouver,11,0,0,-123.215227,49.267013
266,50600.0,SB BLANCA ST AT W 8 AVE,Vancouver/UBC,Vancouver,14,30,10,-123.21530200000001,49.265146
267,50601.0,WB UNIVERSITY BLVD AT BLANCA ST,Vancouver/UBC,Vancouver,50,16,13,-123.215915,49.264016
268,50602.0,WB UNIVERSITY BLVD AT 5100 BLOCK,Vancouver/UBC,Vancouver,0,7,0,-123.22983700000002,49.263692999999996
269,50603.0,WB UNIVERSITY BLVD AT 5300 BLOCK,Vancouver/UBC,Vancouver,0,0,0,-123.235541,49.265815
270,50604.0,WB UNIVERSITY BLVD AT ACADIA RD,Vancouver/UBC,Vancouver,0,0,0,-123.23931100000001,49.267024
